index,origin_id,origin_date,split,item_id,inflation_pressure_score,inflation_pressure_evidence,inflation_pressure_zero_reason,inflation_pressure_note,demand_pressure_score,demand_pressure_evidence,demand_pressure_zero_reason,demand_pressure_note,forward_policy_bias_score,forward_policy_bias_evidence,forward_policy_bias_zero_reason,forward_policy_bias_note
110,decision_close_2025_2,2025-03-06,test,T-d9b6f7f15f39,0,"Enflasyonun ana eğilimi ocak ayındaki artış sonrasında şubat ayında gerilemiştir. Bu dönemde temel mal enflasyonu görece düşük seyrini korurken, hizmet enflasyonu ocak ayına özgü artışın ardından yavaşlamıştır.",mixed_balanced,,-1,Öncü veriler bu destekleyici görünümün yılın ilk çeyreğinde de sürdüğünü ima etmektedir.,,,0,"Enflasyonda kalıcı düşüş ve fiyat istikrarı sağlanana kadar sıkı para politikası duruşu sürdürülecektir. Bu doğrultuda, politika faizi; enflasyon gerçekleşmeleri, ana eğilimi ve beklentileri göz önünde bulundurularak öngörülen dezenflasyon sürecinin gerektirdiği sıkılığı sağlayacak şekilde belirlenecektir. Kurul politika faizine ilişkin atılacak adımları enflasyon görünümü odaklı, ihtiyatlı ve toplantı bazlı bir yaklaşımla belirleyecektir.",maintain_only,
111,decision_close_2025_3,2025-03-20,test,T-2d6d257e839f,1,"Söz konusu gelişmelerin enflasyon görünümü açısından oluşturabileceği riskler değerlendirilerek, sıkı parasal duruşu destekleyici tedbirler alınmıştır.",,,U,,,Metinde talep koşullarına veya iktisadi faaliyete dair herhangi bir ifade yer almadığı için,1,Enflasyonda belirgin ve kalıcı bir bozulma öngörülmesi durumunda para politikası duruşu sıkılaştırılacaktır.,,
112,decision_close_2025_4,2025-04-17,test,T-dc12d7aa8e6b,1,"Aylık temel mal enflasyonunun finansal piyasalardaki gelişmelerin etkisiyle nisan ayında bir miktar yükseleceği, hizmet enflasyonunun ise görece yatay seyredeceği öngörülmektedir.",,,0,Öncü veriler yurt içi talebin ilk çeyrekte ivme kaybetmekle birlikte öngörülenin üzerinde seyrettiğini ve enflasyonu düşürücü etkisinin azaldığını ima etmektedir.,mixed_balanced,,1,"Para Politikası Kurulu (Kurul), politika faizi olan bir hafta vadeli repo ihale faiz oranının yüzde 42,5’ten yüzde 46’ya yükseltilmesine karar vermiştir.",,
113,decision_close_2025_5,2025-06-19,test,T-8329b20804ae,0,Enflasyonun ana eğilimi mayıs ayında gerilemiştir. Öncü veriler ana eğilimdeki düşüşün haziran ayında da sürdüğüne işaret etmektedir.,mixed_balanced,,-1,"Para politikasındaki kararlı duruş; yurt içi talepte dengelenme, Türk lirasında reel değerlenme ve enflasyon beklentilerinde düzelme vasıtası ile dezenflasyon sürecini güçlendirmektedir.",,,0,Enflasyonda belirgin ve kalıcı bir bozulma öngörülmesi durumunda tüm para politikası araçları etkili şekilde kullanılacaktır.,maintain_only,
114,decision_close_2025_6,2025-07-24,test,T-afdfd57a3fd9,0,Enflasyonun ana eğilimi haziran ayında yatay seyretmiştir. Öncü veriler temmuz ayında aylık enflasyonun aya özgü unsurlarla geçici olarak artacağına işaret etmektedir.,mixed_balanced,,-1,"Yakın döneme ilişkin veriler, talep koşullarının dezenflasyonist etkisinin arttığını göstermektedir.",,,0,"Fiyat istikrarı sağlanana kadar sürdürülecek sıkı para politikası duruşu, talepte dengelenme, Türk lirasında reel değerlenme ve enflasyon beklentilerinde düzelme vasıtası ile dezenflasyon sürecini destekleyecektir.",mixed_balanced,
115,decision_close_2025_7,2025-09-11,test,T-0d5aba8c7309,0,Gıda fiyatları ile ataleti yüksek hizmet kalemleri enflasyon üzerinde yukarı yönlü baskıları canlı tutmaktadır. Enflasyon beklentileri ve fiyatlama davranışları ile küresel gelişmeler dezenflasyon süreci açısından risk unsuru olmaya devam etmektedir.,mixed_balanced,,-1,"nihai yurt içi talebin zayıf seyrini koruduğu değerlendirilmiştir. Yakın döneme ilişkin veriler, talep koşullarının dezenflasyonist düzeyde olduğunu göstermektedir.",,,0,"Fiyat istikrarı sağlanana kadar sürdürülecek sıkı para politikası duruşu talep, kur ve beklenti kanalları üzerinden dezenflasyon sürecini güçlendirecektir.",maintain_only,
116,decision_close_2025_8,2025-10-23,test,T-7aa98899fb4a,1,Başta gıda olmak üzere son dönem fiyat gelişmelerinin enflasyon beklentileri ve fiyatlama davranışları kanalıyla dezenflasyon süreci üzerinde oluşturduğu riskler belirginleşmiştir.,,,-1,Son döneme ait veriler talep koşullarının dezenflasyonist düzeyde olduğuna ancak dezenflasyon sürecinin yavaşladığına işaret etmektedir.,,,1,"Fiyat istikrarı sağlanana kadar sürdürülecek sıkı para politikası duruşu talep, kur ve beklenti kanalları üzerinden dezenflasyon sürecini güçlendirecektir.",,
117,decision_close_2025_9,2025-12-11,test,T-171792e2abda,-1,Kasım ayında tüketici enflasyonu gıda fiyatlarındaki gelişmelerle beklenenden düşük gerçekleşmiştir. Enflasyonun ana eğilimi eylül ayındaki artıştan sonra ekim ve kasım aylarında bir miktar gerilemiştir.,,,-1,Son çeyreğe ilişkin öncü göstergeler talep koşullarının dezenflasyon sürecine verdiği desteğin sürdüğüne işaret etmektedir.,,,0,"Fiyat istikrarı sağlanana kadar sürdürülecek sıkı para politikası duruşu talep, kur ve beklenti kanalları üzerinden dezenflasyon sürecini güçlendirecektir.",maintain_only,
118,decision_close_2026_1,2026-01-22,test,T-f58074305fde,0,"Enflasyonun ana eğilimi aralık ayında gerilemiştir. Öncü veriler ocak ayında aylık tüketici enflasyonunun gıda öncülüğünde arttığına, ana eğilimdeki artışın ise sınırlı olduğuna işaret etmektedir.",mixed_balanced,,0,Son çeyreğe ilişkin göstergeler talep koşullarının dezenflasyon sürecine verdiği desteğin azalmasına karşın sürdüğünü ima etmektedir.,mixed_balanced,,0,"Para Politikası Kurulu (Kurul), politika faizi olan bir hafta vadeli repo ihale faiz oranının yüzde 38’den yüzde 37’ye indirilmesine karar vermiştir.",maintain_only,
119,decision_close_2026_2,2026-03-12,test,T-9dbb7835e69e,0,"Enflasyonun ana eğilimi şubat ayında yataya yakın seyretmiştir. Jeopolitik gelişmeler neticesinde belirsizlikler artarken, küresel risk iştahında bozulma ve enerji fiyatlarında yükseliş gözlenmiştir.",mixed_balanced,,0,Jeopolitik gelişmelerin maliyet kanalı ve iktisadi faaliyet üzerinden enflasyon görünümüne etkileri yakından takip edilmektedir.,mixed_balanced,,1,"Son dönem gelişmelerin de etkisiyle, enflasyon görünümünde belirgin ve kalıcı bir bozulma olması durumunda para politikası duruşu sıkılaştırılacaktır.",,
120,decision_close_2026_3,2026-04-22,test,T-7db5419cab6b,0,Enflasyonun ana eğilimi mart ayında gerilemiştir. Öncü veriler ana eğilimin nisan ayında bir miktar yükseleceğine işaret etmektedir. Jeopolitik gelişmeler eşliğindeki belirsizlikler neticesinde enerji fiyatlarında yüksek seyir ve belirgin oynaklık gözlenmektedir,mixed_balanced,,-1,"Göstergeler iktisadi faaliyette yavaşlamaya işaret ederken, yakın dönemdeki gelişmelerin enflasyon görünümü üzerindeki olası ikincil etkileri önem taşıyacaktır.",,,1,"Son dönem gelişmelerin de etkisiyle, enflasyon görünümünde belirgin ve kalıcı bir bozulma olması durumunda para politikası duruşu sıkılaştırılacaktır. Kurul enflasyon üzerindeki yukarı yönlü risklere karşı ihtiyatlı duruşunu vurgulamıştır.",,
121,decision_close_2026_4,2026-06-11,test,T-50bdf20d7daf,0,"Yılın ilk aylarındaki yükselişinin ardından enerji fiyatlarının da etkisiyle nisan ayında artan enflasyonun ana eğilimi, mayıs ayında bir miktar gerilemiştir. Jeopolitik gelişmeler eşliğindeki belirsizlikler neticesinde enerji fiyatlarında oynaklık ve yüksek seyir sürmektedir",mixed_balanced,,1,"İlk çeyreğe ait veriler iktisadi faaliyetin yavaşlamaya devam ettiğini gösterirken, öncü veriler iç talepteki zayıf seyrin sürdüğüne işaret etmektedir.",,,1,Enflasyon görünümünde belirgin ve kalıcı bir bozulma olması durumunda para politikası duruşu sıkılaştırılacaktır. Kurul enflasyon üzerindeki yukarı yönlü risklere karşı ihtiyatlı duruşunu vurgulamıştır.,,
